*PERMI *RG 1 1 1 *ALL  18.28080000  28.59270000  23.89220000  30.63730000  10.71370000
  30.07450000  47.36960000  34.65280000  38.80200000   5.35597000
  36.60040000  38.31060000  18.53340000  46.65240000  13.33150000
  77.33900000 148.04900000  26.61730000  41.69340000  10.30140000
 162.52400000  40.00150000  36.61130000  21.04290000   5.76330000
   3.36499000   1.67036000   3.04552000   2.30742000   4.78279000
   3.71000000   2.92839000   2.49716000   1.16272000   3.77723000
   1.49273000   2.31402000   2.44071000   3.26426000   4.05026000
   0.39187800   1.11612000   2.88521000   3.24813000   2.52884000
   1.93213000   4.83484000   4.52711000   9.31095000   6.10376000
   7.62835000   4.03885000   6.60116000   3.77380000   3.62271000
  10.70520000   1.98132000   2.89136000   2.85825000   6.54055000
  17.71060000   5.21732000   6.19582000  10.59180000  12.98200000
   9.58388000  11.08240000  15.32160000  29.47050000   5.82498000
  35.11700000  11.55850000  10.62730000  18.31730000   5.93028000
  43.59180000  45.99390000   7.91795000   3.10989000   0.80709400
  17.53040000  18.24790000   5.67205000   1.43346000   2.62156000
  16.84390000  13.65780000  17.77010000   5.50594000   3.26996000
   9.26706000  10.87460000   3.97431000   0.91099600   2.60981000
   6.31567000   5.33912000   2.07151000   2.14000000   3.69397000
   6.18510000   7.77543000  20.86960000  18.00050000  26.39470000
   5.73025000   5.64512000  10.57670000  30.47620000  63.44540000
   4.83165000   8.95991000  31.89130000  25.01080000  21.08570000
   6.19245000  10.91260000   4.00236000   4.41442000   6.55405000
   5.81324000   3.70881000   3.38003000   2.34994000   3.79493000
*PERMI *RG 1 1 2 *ALL  1.65411000 10.31320000  2.78909000  2.71918000  5.61864000  5.38115000
 12.31390000  3.41954000  3.13667000  4.04478000 10.15170000 36.67720000
 18.00450000  4.36958000  7.70241000 24.47810000 28.80600000 10.45940000
 13.05640000 14.49750000 17.41260000 14.69320000  4.63463000 10.02550000
 12.19740000  0.58606100  1.75533000  4.61518000  5.89691000  2.05037000
  0.50223900  1.25328000  0.57417800  1.50932000  1.12732000  1.27895000
  1.39615000  1.26456000  3.55680000  1.55942000  0.98333500  1.29129000
  3.07260000  1.67923000  1.14545000  1.41199000  0.77301800  1.13089000
  0.30417500  0.13245500  9.18547000  5.79754000  2.20238000  1.80681000
  2.10070000  5.03080000  7.87859000  2.11291000  1.71347000  1.63164000
 17.75310000  9.06778000  2.90524000  1.61902000  3.93639000  9.16769000
  6.55107000  1.20633000  4.12476000  6.19904000  1.11412000  2.24121000
  1.80932000  3.22762000  1.63309000  7.22917000  6.82430000  2.17491000
 11.61560000  8.10100000  4.01542000  5.04006000  8.18747000 11.67810000
 13.14860000  7.43541000  3.88131000  3.58387000 13.17040000 18.15280000
  8.34081000 15.75130000 12.45690000  9.79715000 14.14590000 22.85750000
 22.98290000  6.16427000 15.01890000 18.60690000  3.80797000  2.10561000
  2.08919000 27.45740000 31.70160000  5.65894000  1.52676000  8.73741000
 26.40090000 13.63620000  4.49378000  4.78029000  2.84166000  4.48041000
  5.04196000  0.63564000  2.15241000  1.78700000  1.77756000  3.21979000
  1.47057000  4.40037000  7.35272000 15.84310000 40.25970000
*PERMI *RG 1 1 3 *ALL  5.22967000  4.72834000  1.97411000  1.09979000  3.05350000  2.57218000
  3.58262000  1.63298000  0.41541900  0.57201000  7.32556000  4.76826000
  1.15698000  0.66561500  1.03924000  6.72459000  1.92850000  2.56555000
  2.73909000  1.10862000  5.23472000  2.51849000  1.75572000  1.07226000
  0.71361600  0.24174400  0.16196000  0.35562000  1.69780000  1.03929000
  0.20959900  0.29804000  0.42674300  0.55902500  1.79822000  0.10674100
  0.65880700  0.87363000  0.34142600  2.28084000  0.44596400  0.87410100
  0.35690200  0.71415400  2.83579000  0.80483400  2.42002000  0.63493000
  2.57371000  2.69203000  1.01771000  3.15143000  0.59846200  0.58081100
  0.42826100  1.10474000  1.25733000  1.21337000  0.65974700  0.38324400
  1.79812000  1.36756000  0.50338800  1.44933000  0.28604200  4.40812000
  6.64528000  1.21175000  3.02515000  2.52509000  2.18316000  3.36238000
  3.46570000  4.33846000  4.45887000 13.10580000  5.98700000  9.14540000
 11.96690000  9.53052000 10.99720000  6.57069000 12.72300000  5.53559000
  3.51773000  7.63321000  4.74888000  3.68506000  2.61496000  2.76093000
  0.95131300  1.24409000  3.36484000  6.09271000  3.65943000  1.75769000
  2.93191000  1.88256000  4.02790000  3.46452000 12.77830000  3.74266000
  3.45175000  3.52358000  6.42650000  8.18590000  6.70659000  6.77586000
  5.27820000 12.55040000  5.00000000  3.52653000  2.44299000  2.23646000
  1.93927000  2.74104000  3.24415000  1.56767000  2.08104000  2.57315000
  4.98256000  3.82986000  1.36609000  3.86695000  5.05851000
*PERMI *RG 1 1 4 *ALL  9.94721000 14.99030000 33.83210000 45.84310000 15.38770000  2.49291000
  4.45309000  6.88296000 19.06910000 13.84790000  8.56998000  6.85196000
  9.25141000 27.05670000 33.72260000 19.77270000 17.96520000 22.94120000
 33.84000000 24.59730000 15.87220000 15.03240000 28.49880000 33.27270000
 24.01750000  4.55570000  9.93584000 12.09720000 16.49280000 65.15640000
  8.24720000 18.59280000 26.95230000 27.54070000 15.09340000 11.62380000
 33.19170000 19.60550000 11.64390000  9.52708000 11.15600000 12.28300000
 17.94430000 30.41430000 13.65540000  6.45182000 11.91880000 17.11400000
 31.20130000 13.74360000 28.01560000 11.65400000 20.71220000 12.60910000
 13.81040000 23.09860000  8.99115000 19.74440000 23.48330000 21.48370000
  8.61838000  8.45885000 10.06410000 13.08020000  9.15390000  3.08322000
  1.53306000  5.90236000  7.48353000  9.09262000  2.12559000  1.64034000
  6.76895000  9.55628000 12.65840000  7.33140000  3.80058000  5.99358000
  4.52646000  3.32078000  3.44624000  1.11392000  4.87239000  4.55467000
  2.28031000  3.34044000  0.79209500  1.38060000  3.85179000  2.09809000
  9.12293000  2.75565000  1.04869000  3.02973000  0.98556500  1.30047000
  1.64406000  0.76108500  1.11310000  0.62269600  7.26533000  7.34323000
  6.02050000  4.58386000  6.77425000  4.43832000  6.20509000  3.11450000
  2.36723000  7.10748000  2.24570000  4.80078000  2.50635000  1.85863000
  6.99046000  8.09217000  9.10143000  4.32527000  2.42612000  1.50884000
  5.10548000  3.87214000  2.01901000  2.45434000  2.54819000
*PERMI *RG 1 1 5 *ALL  1.49514000  0.37722800  1.34652000  3.80943000  3.00930000  1.51664000
  0.85115300  0.67722200  1.57079000  1.34227000  0.47680500  0.30645700
  0.58356000  1.48346000  1.61465000  0.15589700  0.07485700  0.77387500
  0.79305700  0.69234800  0.11020200  0.12740600  0.13242200  0.17823300
  0.38160600 18.17640000 32.75990000 11.44460000 18.48710000 33.86610000
 18.28520000 18.63340000 10.85820000 23.28570000  8.29423000 31.08970000
 11.12130000 35.27890000 45.28330000 28.73010000 21.87870000 14.07310000
 67.31100000 13.13380000 20.28680000 11.75740000 16.17350000 13.11910000
 47.76380000 34.99200000  9.84164000  7.98164000  9.17703000 11.29590000
  5.56889000  6.73555000 12.35960000 23.68650000  8.68778000 34.58960000
  3.00578000  6.13252000 20.80940000 12.60050000 30.32850000  4.70064000
  2.89817000  9.74884000 42.64360000 15.53130000 10.13350000  7.12604000
  9.58739000 38.02950000 29.67970000  1.73796000  9.04602000  7.68719000
  6.84154000  2.73186000  1.43811000  4.41023000  5.19689000 10.00200000
  1.99108000  3.60981000  3.90633000  5.93084000 10.98610000  9.51555000
 10.36590000 15.01430000  9.59340000 33.36920000 19.44140000 17.60420000
 25.82810000 24.49980000 49.74350000 27.94860000  3.71609000  2.08380000
  1.62812000  0.42844800  0.64954300  2.39055000  4.57370000  1.65195000
  1.00764000  1.60522000  7.46000000  0.95441200  1.61275000  2.36262000
  1.11576000  5.34909000  0.96487600  1.46769000  1.20103000  1.54460000
  6.13246000  3.32570000  2.23763000  1.58234000  2.27973000
*PERMI *RG 1 1 6 *ALL   4.64390000   2.36133000   2.32266000   4.04117000   3.55461000
   3.24247000   2.09667000   3.81388000   3.64138000   0.64977400
   6.61988000   5.94462000   5.59188000   2.13548000   2.45247000
   7.50172000   8.54541000   4.88113000   3.17101000   4.74665000
   5.94655000   8.88848000  10.87510000   2.95542000   0.55458700
 114.43400000 210.81100000 178.35800000 100.31100000  65.73300000
  99.95770000 164.24000000 154.37800000  87.47380000  85.95550000
  50.27300000  48.28150000  78.15860000  75.85730000  64.84300000
  46.78420000  88.44100000  32.69070000  36.41500000  22.95520000
  21.95410000  22.05640000   7.61214000  13.42080000  11.48720000
   1.99846000   1.57212000   8.21710000  26.05030000  14.91240000
   9.23235000   7.52856000  15.56850000  20.25930000  23.02610000
  10.89350000   5.97817000   6.80043000   6.32074000  17.94850000
   7.83730000  18.86590000  11.72420000  17.30010000  51.96420000
   8.37953000   8.68305000   8.38968000  26.29940000  12.45070000
   6.69666000   9.64476000   6.41242000   5.14874000   6.52376000
  17.89910000  21.69290000  11.21030000   4.42671000   8.55839000
  11.87800000  41.29560000  21.73950000  18.78710000   4.94221000
  89.66940000  29.29640000  62.18720000  18.43030000  14.10780000
 703.02600000 169.98800000  79.06770000  29.85660000  15.55280000
   3.17326000   3.76816000   3.83413000   6.19892000  39.20260000
   2.48499000   5.88020000   9.48386000  12.33080000  63.62250000
  26.49700000  10.89270000  39.40510000  32.86130000  67.68390000
  14.57890000  24.07180000  46.48850000  63.40060000  21.90570000
   8.25595000  33.31880000  10.56840000  22.07140000  32.33040000
*PERMI *RG 1 1 7 *ALL   8.39482000   6.78785000  17.18870000   8.02834000   4.93035000
  21.19980000  15.32100000  11.06000000  15.71620000   5.78177000
   3.62033000   5.83176000  14.65600000  18.37730000   8.64511000
  16.14720000   7.86153000  23.50200000   9.94852000   6.21131000
   8.95985000  31.47380000  29.00370000   7.10360000   3.11361000
  50.99740000  64.94490000  79.17930000  80.93030000  52.84390000
  38.60270000 240.76100000  64.99450000  93.28390000  72.63140000
  39.80220000 115.85800000 107.33100000 150.09200000  69.17590000
  33.24290000 100.96000000 208.42000000  91.54250000  68.56690000
  99.47710000  47.45670000  15.05000000 216.73700000 102.69900000
  11.96500000  31.18900000  43.48540000  61.81370000  58.72300000
  21.61420000  42.87430000  58.27860000  56.17980000  39.64820000
   8.37185000   8.77869000  19.02310000  11.96880000  20.32300000
   7.71782000  10.04960000  25.31740000  24.07660000  40.11340000
   9.30370000   6.15662000   9.31798000  26.85810000  59.12550000
  57.27520000  35.52090000 287.88500000 203.45600000 206.95700000
  85.17520000 113.27000000 498.11500000 228.28400000 182.78800000
 224.09100000 235.94300000 174.45200000 116.26400000 126.46400000
 106.34900000  53.20770000  96.29120000  61.94750000  43.52550000
 112.75700000 270.55400000  44.40910000  23.35740000  25.25340000
  18.52380000   3.14943000   5.24893000   7.52007000  19.45930000
   7.85745000   5.70879000   4.60568000   3.80000000   8.84233000
   4.45749000   3.08672000   3.64004000   5.39154000   5.10121000
   6.33115000   7.74616000   2.45101000   3.07502000  13.79400000
   1.46355000   2.40703000   2.06072000   4.59494000  24.50890000
*PERMI *RG 1 1 8 *ALL   0.03040800   0.06515000   0.09792600   0.08435800   0.07079200
   0.18875300   0.01954600   0.03617000   0.37483300   0.09580900
   0.02626600   0.03696100   0.12164600   0.21062500   0.20262600
   0.01090300   0.05378800   0.18460300   0.39616300   0.16173000
   0.24886500   0.07365200   0.97794500   0.28966700   0.26924200
   0.01081500   0.04704500   0.09839600   0.24477200   0.07178600
   0.08641600   0.01864400   0.10168500   0.14132800   0.08294000
   0.03314200   0.03051500   0.09234700   0.26681400   0.09624000
   0.05461100   0.08732900   0.36523500   0.20631100   0.22583800
   0.04937700   0.04850200   0.29350400   0.37978600   0.31448100
   0.05089400   0.07899300   0.10574700   0.08931300   0.09734500
   0.06407900   0.12647500   0.04704900   0.17081600   0.11549800
   0.16501500   0.23295500   0.27825200   0.13955300   0.06127500
   0.05573200   0.18246700   0.30429500   0.41220800   0.28010100
   0.08642000   0.05027800   0.18700800   0.69824400   0.14493500
   0.10648000   0.08097000   0.06979300   0.07232600   0.10354000
   0.04856200   0.10035000   0.08682400   0.39934600   0.27635600
   0.21568300   0.12811800   0.11397400   0.13650900   0.21692700
   0.07427200   0.09806100   0.09707200   0.27496500   0.23680000
   0.02735400   0.12242800   0.10224500   0.16442700   0.10349400
  36.07800000 129.23200000  23.93810000  11.06990000  48.55280000
  36.43880000  95.20180000  13.40760000  13.88210000  23.08980000
  57.44100000 202.47200000  19.17830000   8.69781000  29.95160000
   0.11133500   0.22237500  39.80530000  12.28860000  20.97230000
   0.07862200  43.10260000   0.13667500   0.05598300  12.62120000
*PERMI *RG 1 1 9 *ALL  703.38700000  477.39500000  379.86100000  317.04400000  597.23200000
  936.66300000  309.88800000  548.08100000  453.46700000  772.62300000
  592.57900000  460.52300000  408.61100000  372.79300000  844.87800000
  809.49900000  355.39300000  166.05400000  238.23300000  402.69100000
  313.42900000  400.06100000  395.19000000 1009.74000000  489.97200000
 6284.38000000  644.32800000  194.94100000  367.10500000  222.86800000
 4005.14000000  516.16500000  550.39000000  415.34300000  580.47600000
 2521.41000000  901.53300000  708.25700000  573.74800000  601.43900000
 2535.91000000 1414.85000000 1287.66000000  816.78900000  307.40000000
 1582.39000000  827.81000000 1138.42000000 2406.92000000  474.73200000
  187.49500000  374.74000000 3191.66000000  185.03900000  409.87600000
  124.34800000  652.58200000 1815.80000000  333.38000000  695.30700000
  211.44000000  383.72100000  913.41400000  362.48600000  294.83400000
  260.16100000  152.19300000  326.93900000  860.87600000  305.80000000
  210.91000000  344.52500000  551.67100000 1578.47000000  398.00700000
 2442.81000000  282.66100000  392.11200000  424.74600000  685.17000000
 1422.60000000  232.81400000  318.82600000  250.18600000  611.29100000
  587.13700000  105.84400000  193.37200000  256.99000000  754.83600000
  494.71200000  161.71900000  230.09100000  299.02200000  401.90300000
  271.03100000  320.78600000  154.97500000  338.61100000  365.40100000
    0.13249100    0.03147900    0.13588800    0.08796900    0.02842400
    0.18126600    0.02620300    0.10463100    0.17224900    0.05437100
    0.05397700    0.12775600    0.08040000    0.39727800    0.03104700
    0.07681800    0.14957500    0.05625000    0.03733200    0.04209500
    0.24691500    0.77061000    0.04756200    0.07819900    0.07471300
*PERMI *RG  1  1 10 *ALL   0.08763700   0.04238500   0.07321200   0.07333800   0.14803700
   0.06936300   0.14769600   0.04885200   0.17486300   0.06793200
   0.14085200   0.22907800   0.05644800   0.47274800   0.02231700
   0.34389700   0.28492600   0.02940000   0.07712300   0.01360900
   0.39453600   0.40365100   0.03590800   0.02838200   0.08912000
 618.34000000 541.90800000 197.42700000 220.51300000 418.39600000
 628.16300000 561.29100000 175.52600000 272.35900000 425.18800000
 841.92300000 340.66300000 148.78500000 213.82100000 402.74600000
   0.10078000 113.06800000  68.87850000 298.65600000 142.85500000
   0.19437600 167.31300000  84.95640000 405.16100000 125.50300000
 233.80400000  72.66050000 136.07500000  95.47170000  82.87160000
 145.98600000 104.59700000 143.90200000  99.36490000  58.63380000
 100.48200000  98.34140000 148.05100000 157.57600000  20.36410000
   0.01954400  94.86450000 180.30500000 212.19000000  18.18270000
   0.13162100  97.01020000 221.61500000 186.75100000  42.89230000
  15.52030000  19.96120000  30.08950000   2.04005000  13.98280000
  24.65030000  10.31090000  27.56030000   2.31643000   4.85683000
   9.29727000  18.46580000  20.30120000   8.79577000   4.16633000
   0.10226400  16.70910000  15.45410000   6.92933000   6.13151000
   0.22686000  12.67290000  18.55850000   8.92664000   8.90653000
 419.23900000 201.35500000 360.29100000  31.43910000  65.77790000
 300.46900000 157.00500000 135.00600000  78.64620000  88.77360000
 501.17700000 154.19800000 114.36200000 126.98000000 149.78600000
   0.07785900 357.77700000 207.02100000 127.48900000 240.69400000
   0.11929200 361.60400000 285.19100000  67.58670000 436.17100000
*PERMI *RG  1  1 11 *ALL 1037.09000000 2021.43000000  538.90600000  179.48700000  583.96400000
    0.30816000  638.08900000  983.03300000  199.33300000  449.08200000
    0.24261200  315.92600000 1726.18000000  167.87800000  386.13400000
    0.34732500    0.50104500    0.31804400  304.85800000  326.75100000
    0.05481900    0.20897400    0.09425500    0.14851900    0.11017400
  144.50700000  383.39600000  511.22400000  820.96100000 3980.34000000
    0.13206000  341.40300000  193.12200000  416.46500000 5044.27000000
    0.23630800  183.29200000  152.59500000  424.71700000 6070.93000000
    0.33418300    0.43123700    0.14382500    0.09682600    0.06463300
    0.10765100    0.10584900    0.03591200    0.07508600    0.40940700
    0.04502900    0.37130000    0.22601400    0.46861600    0.28061300
    0.15789000    0.86906600    0.10866100    0.26151900    0.26284700
    0.34621000    0.42490300    0.38891700    0.17167200    0.08566200
    0.35305700    0.70683700    0.29366400    0.13442300    0.21305300
    0.16359400    0.15512400    0.12644600    0.13814500    0.22073800
    0.20621100    0.96831900    0.37898000    0.06452400    0.25889400
    0.21328000    0.39614200    0.65086000    0.75853900    0.13468100
    0.99506100    0.51410500    0.11400700    0.41841800    0.21475800
    0.25706400    0.44463900    0.09136200    0.06108600    0.21922300
    1.02017000    0.30765800    0.13609200    0.19965400    0.19179300
    0.61728700    0.25857000    0.12417500    0.14395900    0.63091500
    0.17264000    0.70109200    0.20727200    0.25070000    0.07932300
    0.60970500    0.28723600    0.13600500    0.11862300    0.04777900
    0.16743700    0.30071200    0.27604200    0.01858900    0.05570000
    0.13930900    0.09939700    0.04575700    0.07099800    0.15747700
*PERMI *RG  1  1 12 *ALL    0.08025200    0.13223400    0.10715100    0.12397300    0.06193900
    0.16142600    0.06526800    0.06319100    0.14012000    0.03235300
    0.47310800    0.06265300    0.19801800    0.07649000    0.01648700
    0.08735700    0.15017500    0.07173100    0.06621600    0.12001800
    0.05515700    0.04969100    0.09251600    0.25761300    0.07144400
    0.10006300    0.07671200    0.24566800    0.18408300    0.04707200
    0.05443000    0.03792600    0.39803300    0.11851700    0.04452300
    0.09997400    0.14055100    0.13199500    0.13905100    0.02059400
    0.05712600    0.10346200    0.06258300    0.22179300    0.06772900
    0.26896600    0.02394300    0.02854100    0.16289900    0.03238700
    0.05349300    0.07482400    0.27380200   40.76400000   51.02910000
    0.10253500    0.03328700    0.11461900    0.16972000  197.54900000
    0.03164800    0.03886900    0.19829700    0.09890300   66.37060000
    0.19080800    0.03317000    0.07163300   49.52580000   92.18530000
    0.03050800    5.82183000    4.15940000   17.25580000   84.47860000
    0.06024900    0.07337800    0.13940200   22.96310000   45.72750000
    0.04825300    0.07990400    0.31626500    0.21466500   32.89240000
    0.02272200    0.03838000    0.10900200    0.10293600 2386.88000000
    0.04789800    0.05932900    0.30049500  456.02500000 2273.28000000
    0.03665200  107.74000000  597.50800000 1283.74000000 2120.99000000
    0.02839100    0.02393600    0.11735300  161.93000000  200.37000000
    0.03198400    0.05648200    0.15368900    0.08511600  187.20400000
    0.06143400    0.04877700    0.06608700    0.17381500  407.87500000
    0.01877900    0.22011100    0.16229700  281.54400000  624.26900000
    0.37282800  200.35200000   83.73010000  225.31500000  591.24500000
*PERMI *RG  1  1 13 *ALL    0.01865000    0.05042800    0.02696600  110.92600000  338.51900000
    0.03136500    0.04262500    0.10551600    0.09815800  358.36800000
    0.07065900    0.08344100    0.10458900    0.06501400  399.47700000
    0.06690700    0.07815100    0.43411800  501.56300000  348.35300000
    0.13113200  165.56600000  316.19500000  249.91200000 1061.12000000
    0.00970900    0.02394400    0.01111100    0.11489900    0.27543300
    0.02936200    0.01899900    0.03683300    0.13166200    0.10133200
    0.14554600    0.08859300    0.25790700    0.08669600    0.41957800
    0.23452800    0.08311200    0.12033500    0.30078400    0.71380900
    0.04907900    0.13083100    0.19914100    0.09845100    0.10507000
   90.69970000   64.93700000  107.65600000    0.08165300    0.13765600
    0.05494100    0.02301300    0.01623700    0.06093700    0.40047600
    0.11709100    0.05065300    0.09802800    0.14509500    0.75203400
    0.06482900    0.08115300    0.05417100    0.17965800    0.23217100
    0.07806600    0.13603100    0.13526100    0.10510700    0.08466900
  542.98900000  197.96300000 1802.77000000    0.26433300    0.57863300
  664.85500000  166.77100000    0.09808400    0.02560600    0.32699700
  893.92300000    0.02842200    0.07175900    0.08955500    0.20541400
    0.00823900    0.04857500    0.08887600    0.06176200    0.08580700
    0.06075800    0.28417400    0.13667800    0.04920500    0.08612300
  178.77900000  111.82400000  131.27100000  513.26400000  659.48300000
  183.98500000   12.86010000  312.41000000  508.77100000  810.27500000
  207.70400000  291.94700000   24.07050000  306.95400000   61.63970000
  373.55200000   82.43520000  741.72100000  189.79000000   66.83420000
    0.22543100    0.11481700    0.11763400    0.05166400    0.07085400
*PERMI *RG  1  1 14 *ALL   53.77480000  125.89900000   75.34670000   76.47740000  125.29500000
  216.31900000  203.16400000  182.80600000   61.78840000   98.67710000
  135.69100000  129.83200000  161.46300000   31.82230000   28.91760000
  386.13800000  215.64000000  134.74900000   51.41560000   29.03800000
  147.00700000  203.72200000  111.72500000   55.83720000  111.56000000
   63.34230000  142.34000000  121.06700000   30.60880000   52.34500000
  150.68100000   55.91950000   59.80490000   36.28970000   32.60030000
  274.34400000   35.46800000   62.75470000   95.94730000   65.96450000
   41.69400000   31.77150000   35.27210000   25.57260000  177.69200000
   31.75360000   25.01600000   22.03720000   13.88850000  110.10000000
   17.88200000   16.23540000   13.71800000   26.16850000   36.06350000
    9.43049000   23.47220000   56.71090000   57.31570000   38.39570000
   18.79710000   40.74670000   38.05330000   35.63060000   51.22370000
   21.44010000   37.12710000   31.22490000   29.24400000   56.15840000
   11.46380000   18.36160000   30.03820000   42.77920000  107.52700000
  111.40600000   24.41230000   41.02310000    0.05672900  164.13200000
   78.62610000   34.56550000    0.09009200    0.09770900  122.08000000
   63.60470000    0.06048300    0.06852500    0.15651600    0.17535800
  247.22600000    0.04115400    0.17314500    0.42533400    0.17356500
  123.07900000    0.13352600    0.12660800    0.19668100    0.65548500
  469.14700000  122.26200000  126.03700000   82.12210000 2441.45000000
  249.42400000  149.75900000   62.62660000  473.70800000 3462.40000000
  281.75500000   86.97280000   60.27550000  400.74100000  698.05700000
  205.80300000   76.57840000  352.66300000  467.11600000 1279.19000000
  244.42300000  236.30400000  440.98200000  677.49300000 2402.67000000
*PERMI *RG  1  1 15 *ALL  120.35500000  389.05300000  111.99400000  311.16600000   60.59070000
  108.78700000  294.58500000  226.02900000  376.73100000  108.48300000
  131.83400000  473.21800000  262.60000000  373.89200000  381.43700000
   15.47050000  384.84700000  494.37500000  947.69400000  781.53000000
   23.37820000  430.18800000  761.48500000 1136.34000000  648.01800000
   66.85160000   33.64620000   47.83280000   51.58630000   43.98830000
   38.05640000   40.91450000   78.50780000   97.36420000   56.51030000
   54.46340000   28.27400000  125.60900000  295.10200000  119.26000000
  105.85800000   40.83460000  159.12400000  309.82200000  237.00400000
  104.61800000   22.97820000  156.63900000  411.96400000  155.38700000
   37.49300000   48.71640000  172.78800000  166.59200000   41.42530000
    0.03464300   43.12240000  118.35400000  257.26000000  162.32600000
    0.02989400   21.83030000  100.33900000  254.63500000  122.34300000
 1229.94000000    0.04345500   63.16040000  167.18200000   61.82100000
  666.63100000  260.24700000  104.12400000   58.00470000   58.20840000
    0.11822100    0.17194100    0.28585600    0.19375700    0.11012600
    0.11063700    0.09422700    0.26116000    0.15034000    0.13618600
    0.03075300    0.07346300    0.76571600    0.99355100    0.11033600
    0.00734900    0.04253200    0.22838400    0.82304000    0.16606100
    0.11062500    0.12878900    0.04915900  193.11700000  433.96100000
    0.28428400    0.26256600    0.40066600    0.32967200    0.25738800
    0.12722600    0.22366000    0.71227500    0.58504500    0.12195500
    0.06414800    0.07561200    0.58748800    0.69941900    0.10841000
    0.01555600    0.01884200    0.20296900    0.42436400    0.46875900
    0.11018400    0.15136300    0.07697000    0.15436800    0.49500500
*PERMI *RG  1  1 16 *ALL 1.84032000 0.18786900 0.17911600 0.48863300 0.31680600 0.24210000
 0.28512200 0.24125000 0.40198500 0.23077000 0.04020800 0.12580900
 0.46646000 0.30859700 0.06912000 0.05061800 0.06223300 0.22761700
 0.17002600 0.30404000 0.10916000 0.12161200 0.16192900 0.20833000
 0.57663700 0.38014000 0.19990500 0.16739500 0.24927000 0.33942700
 0.50730200 0.71260600 0.23880200 0.14061100 0.15554300 0.06629100
 0.11039000 0.27909000 0.48058900 0.10238400 0.03698300 0.02451400
 0.05310800 0.71510400 0.17474500 0.10255100 0.19431600 0.19723000
 0.11420100 0.22345300 0.61109200 0.61732300 0.48925400 0.43201500
 0.08479700 0.38655100 0.43817600 0.18605800 0.10081000 0.12673100
 0.04198700 0.21474700 0.28903200 0.52085200 0.15004300 0.08260100
 0.04135400 0.13162900 0.15405500 0.26002600 0.10238100 0.11495100
 0.03174100 0.11133900 0.06627500 0.28326100 0.44960200 0.45278100
 0.07157900 0.23977300 0.19355400 0.49873500 0.14540000 0.18674500
 0.37259600 0.11342000 0.82206700 0.25730100 0.16089200 0.18458000
 0.08161200 0.07364500 0.05331500 0.40716200 0.04602500 0.36537000
 0.14679200 0.04211400 0.18513500 0.02962200 0.24561400 0.06952300
 0.32493000 0.11818300 0.01459100 0.08774200 0.34430300 0.27362700
 0.44559100 0.28921400 0.05960300 0.14965800 0.18985200 0.59003700
 0.08365700 0.07223400 0.02791400 0.03899600 0.41720000 0.26732500
 0.07759000 0.15200700 0.05249100 0.13117700 0.07660600
*PERMI *RG  1  1 17 *ALL  0.09984800  0.08917500  0.09927600  0.18063400  0.05203700  0.05125000
  0.35045000  0.24601700  0.50952000  0.13731400  0.07013800  0.04928600
  0.13150400  0.23376000  0.17606500  0.08351000  0.03420800  0.16984000
  0.91130100  0.58029700  0.07705700  0.12214400  0.03788600  0.37893800
  0.25554600  0.03749000  0.05916300  0.33345400  0.13545200  0.06184700
  0.07534100  0.11915800  0.06968700  0.32609900  0.12480100  0.03640100
  0.02942600  0.17191000  0.02948600  0.27848400  0.25108200  0.03337800
  0.13725900  0.70129700  0.44313300  0.24830700  0.05653000  0.23218600
  1.16907000  0.33874400  0.11531300  0.10734200  0.17237700  0.14971300
  0.43564600  0.05886600  0.12524400  0.13660400  0.19630900  0.49454300
  0.02669000  0.03247400  0.07236400  0.14817400  0.21664600  0.07879400
  0.05391900  0.27754600  0.21302400  1.09230000  0.23541400  0.09853500
  0.53165500  1.41709000  1.03529000  0.06305100  0.03906600  0.10017500
 34.34020000 33.18120000  0.06919300  0.10314600  0.15045600  0.15382100
 76.73910000  0.06815700  0.03208400  0.15103900  0.19664800  0.17506500
  0.10945800  0.11175700  0.69446500  0.16648500  0.70442900  0.09819700
  0.02208000  0.06502100  0.70289000  1.43529000  0.06454200  0.03408300
  0.03386500 12.58430000 25.50560000  0.11285900  0.10633900  0.08166700
  0.05239300 32.54060000  0.06588300  0.09774500  0.20937500  0.79875500
  0.49302300  0.19582400  0.02996300  0.16622900  0.18873700  0.63652500
  0.24327600  0.04512800  0.27135500  0.17964400  0.28686400
*PERMI *RG  1 44  1 *ALL 12.78970000 14.15250000  9.97929000 11.33410000  3.54568000  4.19079000
 14.95050000 29.45740000 15.33410000 11.60770000  4.45500000  7.28208000
 12.96430000 18.17850000  8.14909000  1.71021000  1.72338000  8.98491000
  8.14858000 19.08650000  1.49704000  0.91801700  1.51216000  1.70053000
  4.32140000  6.39215000  3.37344000  3.41201000  3.33943000  1.40005000
  5.26377000  6.93545000  5.51089000  3.75376000  6.34478000  8.73612000
